date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:51	83045/83045	---MC-	200	added ('OK')	image/png	etag:%221c1cb071b003d3073c65bd6a8d02a932%22	https://framerusercontent.com/images/sYCrz94HOjJQleK17sCraDW0HLQ.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/sYCrz94HOjJQleK17sCraDW0HLQ.png	(from https://matheuscopini.com/alphalife)
14:25:52	27192/27192	---MC-	200	added ('OK')	image/png	etag:%22b86b303c7bd761396af3d351db5bfc93%22	https://framerusercontent.com/images/2Wo2x1h2smy7dVh41PbxsFSp5r8.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/2Wo2x1h2smy7dVh41PbxsFSp5r8.png	(from https://matheuscopini.com/alphalife)
14:25:52	79742/79742	---MC-	200	added ('OK')	image/png	etag:%222b8a18e3d2d7c9053a814dd5b32a807f%22	https://framerusercontent.com/images/vWGTCzPasEriQZRVwQbylkBUARc.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/vWGTCzPasEriQZRVwQbylkBUARc.png	(from https://matheuscopini.com/alphalife)
14:25:52	48449/48449	---MC-	200	added ('OK')	image/png	etag:%22439aef9823fa7614cbb1ed2139ca006d%22	https://framerusercontent.com/images/Jl1fcLnxnuDPo4SZvxXmuwsnS8.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/Jl1fcLnxnuDPo4SZvxXmuwsnS8.png	(from https://matheuscopini.com/alphalife)
14:25:52	38484/38484	---MC-	200	added ('OK')	image/png	etag:%220a28db6e43e3dc53e3b76ea0c6104f9d%22	https://framerusercontent.com/images/wEhptlwsaa6CwjKTaVPTyWMJ4s.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/wEhptlwsaa6CwjKTaVPTyWMJ4s.png	(from https://matheuscopini.com/alphalife)
14:25:52	36815/36815	---MC-	200	added ('OK')	image/png	etag:%223e3dcbe03197b9f9dcd5bdcc6e824b8d%22	https://framerusercontent.com/images/a1ySk2mYxirQlce3hikyNRNpa54.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/a1ySk2mYxirQlce3hikyNRNpa54.png	(from https://matheuscopini.com/alphalife)
14:25:53	6487/6487	---MC-	200	added ('OK')	image/png	etag:%22d50f93bc8aba454ded92e683b98bb4fa%22	https://framerusercontent.com/images/EKw7a777jhtBv487RkW8It4p6OE.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/EKw7a777jhtBv487RkW8It4p6OE.png	(from https://matheuscopini.com/alphalife)
14:25:53	24078/24078	---MC-	200	added ('OK')	image/png	etag:%2265125d44cc3bd09a4b66d2ca871962e6%22	https://framerusercontent.com/images/pO14AYFVGZ1EhIenlW9bsX07E.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/pO14AYFVGZ1EhIenlW9bsX07E.png	(from https://matheuscopini.com/alphalife)
14:25:53	52508/52508	---MC-	200	added ('OK')	image/png	etag:%2279c0b023e5cf5482c15ac388ef9bf256%22	https://framerusercontent.com/images/UfbPaASkbuLKGox50zGWdE2Wag.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/UfbPaASkbuLKGox50zGWdE2Wag.png	(from https://matheuscopini.com/alphalife)
14:25:53	54909/54909	---MC-	200	added ('OK')	image/png	etag:%22d03464b451364f354cab9f217161fbfa%22	https://framerusercontent.com/images/jkUCPmp5KXAQR9aDuprTtIAJ8.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/jkUCPmp5KXAQR9aDuprTtIAJ8.png	(from https://matheuscopini.com/alphalife)
14:25:54	31785/31785	---MC-	200	added ('OK')	image/png	etag:%22e89f507629d8521937a055d8224ce2a2%22	https://framerusercontent.com/images/mnKs1JVdzx6Yps2LMyg8ispoBC4.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/mnKs1JVdzx6Yps2LMyg8ispoBC4.png	(from https://matheuscopini.com/alphalife)
14:25:54	46240/46240	---MC-	200	added ('OK')	image/png	etag:%229815b359d8051fd9c9f05bb1aa107c2f%22	https://framerusercontent.com/images/KVzbgKjl9sthaXcROggmHesnY.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/KVzbgKjl9sthaXcROggmHesnY.png	(from https://matheuscopini.com/alphalife)
14:25:54	101778/101778	---M--	200	added ('OK')	image/png	etag:%22fc3fa9f3cacb60b33eba0ae5df64b190%22	https://framerusercontent.com/assets/yHpXrOPbXmOWGnnZjP7oAdjZHDA.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/assets/yHpXrOPbXmOWGnnZjP7oAdjZHDA.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:55	55834/55834	---MC-	200	added ('OK')	image/png	etag:%228840caaab30b89a2640b920b3f7e1781%22	https://framerusercontent.com/images/fjIDJvR9jWgd0FKTouyU1tLaEyA.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/fjIDJvR9jWgd0FKTouyU1tLaEyA.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:55	19170/19170	---MC-	200	added ('OK')	image/png	etag:%22ac00fa25c2a3b8e5108b256d57314a82%22	https://framerusercontent.com/images/zR5XOb1mf2yzy3Dk0nmj0vaEcc.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/zR5XOb1mf2yzy3Dk0nmj0vaEcc.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:55	36059/36059	---MC-	200	added ('OK')	image/png	etag:%2200c8bcd79495ca745f2b7081cbed3d02%22	https://framerusercontent.com/images/4ajoyt8h8MPpYbVx9hMFvbbg.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/4ajoyt8h8MPpYbVx9hMFvbbg.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:55	4786/4786	---MC-	200	added ('OK')	image/png	etag:%22a1906cbe14cbec43112c7ad233c819bb%22	https://framerusercontent.com/images/Iosx5iHhiw05aMmUFlXNX7mWA.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/Iosx5iHhiw05aMmUFlXNX7mWA.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:56	6478/6478	---MC-	200	added ('OK')	image/png	etag:%22005b4ed16881e56a68e5fed93ae24d08%22	https://framerusercontent.com/images/g20huMJxL8sTYzjTI1Tbz7vrEsc.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/g20huMJxL8sTYzjTI1Tbz7vrEsc.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:56	506878/506878	---MC-	200	added ('OK')	image/png	etag:%220c1bcfb81bbbb99954e1034924347736%22	https://framerusercontent.com/images/oKKsnU1lynoXoqsFs1rB5k0OdNg.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/oKKsnU1lynoXoqsFs1rB5k0OdNg.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:56	4281/4281	---MC-	200	added ('OK')	image/png	etag:%229e731354c3cfd481b238d7c6fd9a20c5%22	https://framerusercontent.com/images/CznbMzqPDT3QvIOXeCGtN3DtrtU.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/CznbMzqPDT3QvIOXeCGtN3DtrtU.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:56	163829/163829	---MC-	200	added ('OK')	image/png	etag:%2278d822b051f92762208dc918cc72c612%22	https://framerusercontent.com/images/ZbOumZTP32vcQXcwgHqL9to4A.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/ZbOumZTP32vcQXcwgHqL9to4A.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:56	38953/38953	---MC-	200	added ('OK')	image/png	etag:%2286fd042676b8b463a5823951ad94b566%22	https://framerusercontent.com/images/9ZZZa6r8BbtLERAoWYPJWI90qA.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/9ZZZa6r8BbtLERAoWYPJWI90qA.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:57	35476/35476	---MC-	200	added ('OK')	image/png	etag:%22787db0b04cf4174d43ab779e50713ea0%22	https://framerusercontent.com/images/IQCEsKD1cmztmDv9alkO4j6ZeAA.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/IQCEsKD1cmztmDv9alkO4j6ZeAA.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:57	38245/38245	---MC-	200	added ('OK')	image/png	etag:%2240faa2a819e1668331268bbc786faa50%22	https://framerusercontent.com/images/gXmFz4RlulIXcwt4bzFhVAEi5M.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/gXmFz4RlulIXcwt4bzFhVAEi5M.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:57	28361/28361	---MC-	200	added ('OK')	image/png	etag:%22b670e2f45e0b1222cec8c2628564ff8e%22	https://framerusercontent.com/images/vE7wAcn444hhiwjzJf5Knd3oB4g.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/vE7wAcn444hhiwjzJf5Knd3oB4g.png	(from https://matheuscopini.com/estoicismodiarionew)
14:25:57	23117/23117	---MC-	200	added ('OK')	image/png	etag:%2286c93e2d1e250b13e99ee2036be9e035%22	https://framerusercontent.com/images/j2CyWAm8EtMyaDLFgzsIrKTkY2g.png	C:/Users/laura/Downloads/LOVER/framerusercontent.com/images/j2CyWAm8EtMyaDLFgzsIrKTkY2g.png	(from https://matheuscopini.com/estoicismodiarionew)
